ticket_id,created_at_unix,event_id,perf_date,perf_time,venue,ticket_type,name_type,delivery_method,seller_name,seller_rating,order_num,ticket_tags,first_observed_at,last_observed_at,sold_at,sold_at_source,status,quantity,price,raw_description,details_fetched
udwm2sfuhi,1787928003606,timelesz-live-tour-2026-momentum,2026-08-30,17:30,セキスイハイムスーパーアリーナ,electronic,none,入金後お送りさせて頂きます,あ,5.0,,QR,2026-08-28 14:40:03,2026-08-29 08:01:10,,,listing,2,0,"FC先行ですが有効期限切れ/着ブロ希望なし/会員番号下3桁提示可/

上記ご了承頂ける方のみご購入ください。
入場後のランダムエラー、本人確認などいかなる場合も...",True
zu3b631dhq,1787932214833,timelesz-live-tour-2026-momentum,2026-08-30,17:30,セキスイハイムスーパーアリーナ,electronic,male,公演当日にログイン情報共有,ayk,5.0,,QR,2026-08-28 15:50:14,2026-08-29 08:01:10,2026-08-28 17:01:09,transition_observed,sold,1,32000,"単番QR毎/リセール当選/有効期間内
・公演日当日に会員番号とパスワードをお伝えします。
・当日まで座席未定の為、座席に関するクレームは一切お受けできません。
・入場後は開演までに速やかにログアウトのご連絡をお願いします。
・トラブル防止の為、入場前に必ず入場連絡をお願いします。
・入場時の本人確認、ランダムエラー、体調不良、出演者変更、交通遅延、その他買い手様都合による返金キャンセル等、公演中止以外の如何なる場合も送金停止は受け付けませんのでご了承下さい。公演中止の際には仲介手数料を差し引いた金額を返金致します。
ご購入頂いた時点で、上記に同意したとみなします。",True
8hczsvvzor,1787938950049,timelesz-live-tour-2026-momentum,2026-08-30,17:30,セキスイハイムスーパーアリーナ,electronic,female,同行,ねこ,5.0,,番手,2026-08-28 17:42:30,2026-08-29 01:01:15,,,deleted,1,32000,"2名義中2番手 /有効期限内/下3桁提示可/発送物戻り無/着ブロ希望無し/SZ名義

当日は、開場20分前の16時10分頃に会場付近に集合を予定しております。...",True
i457o1gxjh,1787949429080,timelesz-live-tour-2026-momentum,2026-08-30,13:00,セキスイハイムスーパーアリーナ,electronic,female,公演前日夜にログイン情報をお伝え,♡❤︎♡,5.0,,QR,2026-08-28 20:37:09,2026-08-28 22:01:10,,,deleted,2,40000,"2連QRごと
初期／期限内／同行者登録可能／その他不備なし／下三桁提示可能
公演日に仕事が入ってしまったので お譲り先を探しております。
残り2名義です。
ダラダラ取引する方不可。
迅速に対応できる方のみ。
取引方法はこちら指定しますので合わない方はブロック対応させて頂きます。",True
smy4p6kqau,1787955702800,timelesz-live-tour-2026-momentum,2026-08-29,17:00,セキスイハイムスーパーアリーナ,electronic,female,公演前日にログイン情報共有,たんぽぽ,5.0,,QR,2026-08-28 22:21:42,2026-08-29 08:01:10,2026-08-29 01:01:15,transition_observed,sold,1,80000,"QR每のお譲りになります。
初期当選/QR毎/重複・すり替えなし/女性名義/下3桁提示可/着ブロ希望なし/指定席/サイチェン不可/期限内当選
・公演中止以外のラ...",True
50k2739ot8,1787957358531,timelesz-live-tour-2026-momentum,2026-08-30,13:00,セキスイハイムスーパーアリーナ,electronic,female,同行,み,5.0,,同行,2026-08-28 22:49:18,2026-08-29 00:01:17,,,deleted,1,52800,"当方の同行です。
友人と入る予定でしたがスケジュール合わなくなったため募集しております。
同行者登録は既に済ませております。
当方てらしの担ですが当日は寺西担として入るので篠塚担でも構いません。
同担拒否の方はお控えください。
待ち合わせ時間、場所は当日に取引メッセージでご連絡いたします。
半券は座席次第で返却お願いいたします。
返金できませんので予めご了承ください。
よろしくお願いいたします。",True
sold_timelesz-live-tour-2026-momentum_1787959834188_22500,1787959834188,timelesz-live-tour-2026-momentum,2026-08-29,17:00,セキスイハイムスーパーアリーナ,electronic,female,同時入場後、手渡し,,,,,2026-08-28 23:30:34,2026-08-29 08:01:10,,historical_unknown,sold,1,22500,"少人数で入場のためご安心ください。女性名義、有効期限内名義
同時入場後、チケットを回収させて頂き、座席選択致します。座席選択にお時間を頂き、座席選択が終わり次第...",False
w7tsfyeyym,1787958828757,timelesz-live-tour-2026-momentum,2026-08-29,17:00,セキスイハイムスーパーアリーナ,electronic,female,同行,さ,5.0,,同行,2026-08-28 23:13:48,2026-08-29 01:01:15,,,deleted,1,75000,"重複すり替えなし、有効期限内、下3桁提示可能
※プラベル移行できる方
担当と年齢記載してメッセージください。
待ち合わせして同時入場していただきます。
公演中止以外の本人確認、ランダムエラーなどによる返金、送金停止、キャンセルなど不可ですのでご了承のうえ購入ください。
成人すみ、日本語が通じる方、迅速にお取引可能な方でお願いいたします。",True
m0kbdy43vk,1787920554913,timelesz-live-tour-2026-momentum,2026-08-29,17:00,セキスイハイムスーパーアリーナ,electronic,none,同行,さな,5.0,,ランダム記載あり,2026-08-28 12:35:54,2026-08-29 08:01:10,2026-08-29 08:01:10,transition_observed,sold,1,70000,"初期当選。すり替えなし。重複なし２連中1枚。FC有効期限内。
Pay-easyまたはPayPayにて支払い。
前回の当選歴スタンド

※プラベル変更可

同時入...",True
7sxp0gbw4p,1787959115877,timelesz-live-tour-2026-momentum,2026-08-29,17:00,セキスイハイムスーパーアリーナ,electronic,female,同行,S,5.0,,番手同行,2026-08-28 23:18:35,2026-08-29 04:01:17,,,deleted,1,60000,"2名義中2番手(同行)/FC初期当選/有効期限内/指定席のみ/すり替えなし
開場20〜30分前集合予定です。
遅刻した場合は先に入場させていただきますがその際も...",True
tdm5f9d2uy,1787919375334,timelesz-live-tour-2026-momentum,2026-08-29,17:00,セキスイハイムスーパーアリーナ,electronic,female,同時入場,y,4.8,,ランダム,2026-08-28 12:16:15,2026-08-29 08:01:10,,,listing,1,16000,"15時ごろにて会場付近にて待ち合わせ(詳しい場所はボードにてお知らせします)
入場の際QR表示のため端末をお借りする場合がありますので協力お願いします。
また、...",True
n2mdn5es59,1787919909566,timelesz-live-tour-2026-momentum,2026-08-29,17:00,セキスイハイムスーパーアリーナ,electronic,female,同時入場,y,4.8,,ランダム,2026-08-28 12:25:09,2026-08-29 08:01:10,,,listing,2,27000,"15時ごろにて会場付近にて待ち合わせ(詳しい場所はボードにてお知らせします)
入場の際QR表示のため端末をお借りする場合がありますので協力お願いします。
また、...",True
lh046lxs88,1787679332440,timelesz-live-tour-2026-momentum,2026-08-29,17:00,セキスイハイムスーパーアリーナ,electronic,female,同行,y,4.8,,番手,2026-08-25 17:35:32,2026-08-29 05:01:12,,,deleted,2,80000,⭐️初期当選/有効期限内/前回スタンド又は初当選名義/Pay-easy決済/指定席確/下3桁提示可能/すり替えなし/2名義中2番手/15時ごろにて会場付近にて待...,True
ylcywixjp3,1787063072703,timelesz-live-tour-2026-momentum,2026-08-29,17:00,セキスイハイムスーパーアリーナ,electronic,female,4名義中3番手,ゆ,5.0,,番手,2026-08-18 14:24:32,2026-08-29 04:01:17,,,deleted,2,60000,"4名義中3番手/初期当選/有効期限内名義/すり替えなし

公演当日開場30分前（予定）に集合して頂きます。
詳しい時間、場所等は後日ご連絡いたします。
遅刻した...",True
z1uw2kbmcq,1787768887642,timelesz-live-tour-2026-momentum,2026-08-29,17:00,セキスイハイムスーパーアリーナ,electronic,female,同行,amo,5.0,,同行,2026-08-26 18:28:07,2026-08-29 08:01:10,,,deleted,1,65000,"てらしの担不可 / 初期当選 / 2連中1枚（当方と同行）/重複すり替えなし / 有効期限内 / 下3桁提示可/エラー履歴なし/サイチェン不可
プラベルでお取引...",True
tkpfxwdgve,1787400317335,timelesz-live-tour-2026-momentum,2026-08-29,17:00,セキスイハイムスーパーアリーナ,electronic,female,同時入場,y,4.8,,ランダム,2026-08-22 12:05:17,2026-08-29 08:01:10,,,listing,1,28000,"15時ごろにて会場付近にて待ち合わせ(詳しい場所はボードにてお知らせします)
入場の際QR表示のため端末をお借りする場合がありますので協力お願いします。
また、...",True
m5siy3ktyd,1787926250237,timelesz-live-tour-2026-momentum,2026-08-29,17:00,セキスイハイムスーパーアリーナ,paper,female,当日手渡し,ko,5.0,,,2026-08-28 14:10:50,2026-08-29 04:01:17,,,deleted,2,28000,立見　明日午前中渋谷付近で手渡し希望,True
xrv5cd7af9,1787726108986,timelesz-live-tour-2026-momentum,2026-08-29,17:00,セキスイハイムスーパーアリーナ,electronic,female,ご購入後ログイン情報共有,co,5.0,,,2026-08-26 06:35:08,2026-08-29 07:01:14,,,deleted,2,55000,"復活当選/QRごと/重複すり替えなし/有効期限内/下3桁提示可/当選歴なし初当選

・同行者登録と当日チェックは買い手様でお願いいたします。
・座席に関するクレ...",True
a42kq9h6wg,1787965272800,timelesz-live-tour-2026-momentum,2026-08-29,17:00,セキスイハイムスーパーアリーナ,electronic,female,同行,らら,5.0,,同行,2026-08-29 01:01:12,2026-08-29 08:01:10,2026-08-29 03:01:20,transition_observed,sold,1,65000,"初期当選、指定席、すり替え重複無し同行、2連中の1枚、本人確認可能、同行者登録可能、有効期限内、過去エラー無し

15:45頃に待ち合わせし、入場されるご本人様...",True
